@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1,16-17-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute jialiaoliang numeric
@attribute jialiaocishu numeric
@attribute gongzuoshidianya numeric
@attribute zaosheng numeric
@attribute yangjixingchengri numeric
@attribute yangjixingchengdunlv numeric
@attribute dianjiewendu numeric
@attribute fenzibi numeric
@attribute alfjialiaoshiji numeric
@attribute lvshuiping numeric
@attribute dianjiezhishuiping numeric
@attribute fehanliang numeric
@attribute sihanliang numeric
@attribute shijichulvliang numeric

@data
0.668536,0.628692,0.614428,0.515152,0.910653,0.681818,0.459459,0.943262,0.243902,0.6,0.61039,0.056,0.166667,0.965517
0.487227,0.487342,0.50995,0.181818,0.893471,0.772727,0.351351,0.943262,0.317073,0.633333,0.74026,0.061333,0.166667,1
0.709034,0.666667,0.370646,0.272727,0.886598,0.727273,0.432432,0.943262,0.170732,0.633333,0.74026,0.069333,0.166667,0.965517
0.348287,0.35654,0.360697,0.212121,0.886598,0.5,0.351351,0.93617,0.365854,0.666667,0.65368,0.048,0.166667,1
0.414953,0.390295,0.512438,0.151515,0.876289,0.772727,0.405405,0.971631,0.682927,0.6,0.69697,0.072,0.166667,1
0.491589,0.491561,0.241294,0.242424,0.886598,0.681818,0.432432,0.900709,0.243902,0.7,0.69697,0.154667,0.166667,1
0.234268,0.229958,0.151741,0.151515,0.890034,0.863636,0.432432,0.893617,0.317073,0.3,0.65368,0.562667,0.333333,1
0.477882,0.518987,0.348259,0.30303,0.883162,0.681818,0.405405,0.907801,0.487805,0.433333,0.82684,0.093333,0.166667,1
0.552025,0.518987,0.562189,0.212121,0.917526,0.772727,0.378378,0.943262,0.804878,0.2,0.65368,0.184,0.166667,1
0.629283,0.544304,0.348259,0.242424,0.890034,0.318182,0.540541,0.929078,0.756098,0.566667,0.69697,0.042667,0.166667,1
0.538941,0.584388,0.420398,0.181818,0.896907,0.5,0.513514,0.93617,0.634146,0.2,0.74026,0.048,0.166667,1
0.461059,0.390295,0.440299,0.181818,0.914089,0.409091,0.297297,0.921986,0.634146,0.533333,0.74026,0.112,0.166667,1
0.476012,0.5,0.430348,0.212121,0.900344,0.818182,0.324324,0.921986,0.756098,0.5,0.69697,0.104,0.166667,1
0.440498,0.392405,0.161692,0.272727,0.910653,0.727273,0.513514,0.907801,0.756098,0.266667,0.78355,0.090667,0.166667,1
0.547664,0.618143,0.559702,0.121212,0.872852,0.409091,0.567568,0.943262,0.95122,0.466667,0.82684,0.064,0.166667,1
0.469782,0.419831,0.124378,0.121212,0.907216,0.772727,0.513514,0.865248,0.317073,0.666667,0.69697,0.282667,0.166667,1
0.406231,0.381857,0.119403,0.090909,0.900344,0.727273,0.810811,0.87234,0.170732,0.766667,0.69697,0.181333,0.166667,1
0.46729,0.468354,0.641791,0.727273,0.924399,0.818182,0.702703,0.93617,0.365854,0.833333,0.480519,0.101333,0.166667,1
0.493458,0.464135,0.283582,0.515152,0.900344,0.727273,0.594595,0.900709,0.243902,0.733333,0.61039,0.192,0.166667,1
0.514019,0.438819,0.181592,0.30303,0.896907,0.727273,0.297297,0.921986,0.439024,0.766667,0.69697,0.117333,0.166667,1
0.438629,0.487342,0.151741,0.30303,0.900344,0.727273,0.378378,0.943262,0.634146,0.733333,0.69697,0.093333,0.166667,1
0.489097,0.459916,0.228856,0.121212,0.90378,0.727273,0.567568,0.943262,0.756098,0.7,0.69697,0.090667,0.166667,1
0.408723,0.42827,0.171642,0.121212,0.90378,0.727273,0.540541,0.921986,0.317073,0.766667,0.74026,0.112,0.166667,1
0.31215,0.322785,0.350746,0.151515,0.879725,0.727273,0.567568,0.93617,0.95122,0.7,0.78355,0.064,0.333333,1
0.565732,0.531646,0.169154,0.575758,0.883162,0.409091,0.405405,0.900709,0.243902,0.7,0.61039,0.085333,0.166667,1
0.296573,0.308017,0.410448,0.121212,0.900344,0.5,0.513514,0.921986,0.439024,0.866667,0.61039,0.050667,0.166667,1
0.648598,0.639241,0.156716,0.212121,0.90378,0.636364,0.432432,0.851064,0.04878,0.8,0.78355,0.104,0.333333,1
0.523364,0.521097,0.221393,0.484848,0.90378,0.727273,0.432432,0.921986,0.317073,0.833333,0.82684,0.165333,0.333333,1
0.480997,0.49789,0.559702,0.363636,0.890034,0.454545,0.513514,0.943262,0.487805,0.7,0.78355,0.098667,0.166667,0.965517
0.619315,0.582278,0.587064,0.151515,0.910653,0.545455,0.459459,0.957447,0.365854,0.666667,0.74026,0.048,0.166667,1
0.514019,0.483122,0.353234,0.151515,0.893471,0.727273,0.324324,0.929078,0.365854,0.666667,0.69697,0.125333,0.333333,1
0.596885,0.590717,0.405472,0.181818,0.896907,0.727273,0.459459,0.943262,0.243902,0.766667,0.69697,0.082667,0.333333,1
0.509657,0.508439,0.21393,0.212121,0.900344,0.681818,0.594595,0.950355,0.756098,0.766667,0.69697,0.085333,0.166667,0.965517
0.292212,0.303797,0.340795,0.242424,0.893471,0.727273,0.459459,0.957447,0.878049,0.633333,0.87013,0.061333,0.166667,0.965517
0.527103,0.495781,0.191543,0.060606,0.917526,0.772727,0.513514,0.929078,0.243902,0.733333,0.65368,0.114667,0.166667,1
0.549533,0.516878,0.164179,0.151515,0.876289,0.727273,0.567568,0.907801,0.439024,0.866667,0.69697,0.181333,0.333333,0.965517
0.507165,0.476793,0.263681,0.454545,0.872852,0.681818,0.432432,0.900709,0.365854,0.666667,0.74026,0.085333,0.166667,0.965517
0.49595,0.495781,0.455223,0.181818,0.910653,0.772727,0.432432,0.950355,0.439024,0.6,0.74026,0.12,0.333333,1
0.45109,0.424051,0.218906,0.363636,0.900344,0.727273,0.405405,0.907801,0.439024,0.7,0.74026,0.154667,0.333333,1
0.595016,0.588608,0.390547,0.121212,0.90378,0.545455,0.351351,0.93617,0.365854,0.633333,0.65368,0.085333,0.166667,1
0.574455,0.540084,0.114428,0.151515,0.890034,0.772727,0.432432,0.907801,0.243902,0.633333,0.61039,0.088,0.166667,0.965517
0.70405,0.632911,0.171642,0.454545,0.907216,0.772727,0.432432,0.900709,0.243902,0.7,0.65368,0.072,0.166667,1
0.547664,0.514768,0.027364,0.393939,0.886598,0.727273,0.513514,0.886525,0.243902,0.766667,0.65368,0.136,0.166667,1
0.411838,0.305907,0.343284,0.242424,0.890034,0.772727,0.378378,0.978723,0.634146,0.766667,0.74026,0.109333,0.333333,1
0.534579,0.457806,0.385572,0.333333,0.896907,0.681818,0.459459,0.943262,0.439024,0.533333,0.74026,0.074667,0.166667,1
0.744548,0.670886,0.50995,0.515152,0.890034,0.409091,0.486486,0.921986,0.634146,0.7,0.5671,0.018667,0.166667,1
0.48972,0.489451,0.052239,0.121212,0.896907,0.772727,0.459459,0.907801,0.317073,0.8,0.74026,0.24,0.166667,1
0.441745,0.386076,0.497512,0.272727,0.920962,0.772727,0.567568,0.957447,0.756098,0.633333,0.69697,0.472,0.166667,1
0.613084,0.605485,0.504974,0.242424,0.879725,0.636364,0.513514,0.93617,0.682927,0.6,0.74026,0.069333,0.166667,1
0.529595,0.49789,0.393035,0.606061,0.876289,0.681818,0.459459,0.93617,0.487805,0.666667,0.82684,0.090667,0.166667,1
0.646106,0.607595,0.492538,0.242424,0.914089,0.727273,0.432432,0.957447,0.756098,0.733333,0.74026,0.058667,0.166667,1
0.509657,0.478903,0.273632,0.212121,0.900344,0.727273,0.432432,0.929078,0.439024,0.8,0.65368,0.064,0.166667,1
0.510903,0.457806,0.136816,0.363636,0.890034,0.636364,0.513514,0.886525,0.439024,0.233333,0.74026,0.210667,0.166667,1
0.674766,0.742616,0.263681,0.424242,0.90378,0.727273,0.351351,0.893617,0.243902,0.533333,0.74026,0.034667,0.166667,1
0.519626,0.472574,0.31592,0.212121,0.90378,0.727273,0.459459,0.914894,0.634146,0.6,0.74026,0.050667,0.166667,1
0.654829,0.696203,0.507463,0.242424,0.886598,0.272727,0.324324,0.93617,0.439024,0.166667,0.69697,0.029333,0.166667,1
0.469159,0.516878,0.216418,0.090909,0.90378,0.636364,0.513514,0.914894,0.487805,0.4,0.74026,0.170667,0.166667,1
0.488474,0.415612,0.475125,0.090909,0.931271,0.863636,0.513514,0.921986,0.682927,0.366667,0.69697,0.066667,0.166667,1
0.520249,0.542194,0.477612,0.30303,0.890034,0.545455,0.621622,0.921986,0.365854,0.466667,0.74026,0.309333,0.333333,1
0.417445,0.371308,0.131841,0.393939,0.914089,0.590909,0.351351,0.914894,0.439024,0.166667,0.69697,0.104,0.166667,1
0.702804,0.767932,0.706468,0.575758,0.90378,0.772727,0.432432,0.886525,0.317073,0.566667,0.74026,0.04,0.166667,1
0.356386,0.314346,0.141791,0.181818,0.910653,0.772727,0.594595,0.879433,0.487805,0.466667,0.78355,0.218667,0.166667,1
0.424299,0.398734,0.087065,0.181818,0.896907,0.5,0.351351,0.829787,0.121951,0.833333,0.52381,0.074667,0.166667,1
0.558879,0.554852,0.604478,0.363636,0.883162,0.772727,0.351351,0.943262,0.317073,0.633333,0.69697,0.058667,0.166667,0.965517
0.570093,0.535865,0.218906,0.515152,0.90378,0.727273,0.432432,0.943262,0.439024,0.633333,0.5671,0.146667,0.166667,0.965517
0.507165,0.432489,0.199005,0.454545,0.910653,0.772727,0.486486,0.87234,0.317073,0.766667,0.78355,0.152,0.166667,1
0.779439,0.78692,0.308457,0.121212,0.879725,0.681818,0.621622,0.886525,0.317073,0.6,0.69697,0.221333,0.166667,0.965517
0.603738,0.567511,0.370646,0.181818,0.893471,0.727273,0.432432,0.929078,0.317073,0.7,0.74026,0.141333,0.166667,1
0.500935,0.5,0.241294,0.606061,0.907216,0.772727,0.513514,0.900709,0.365854,0.666667,0.74026,0.144,0.166667,1
0.365732,0.343882,0.425374,0.181818,0.893471,0.772727,0.432432,0.893617,0.317073,0.8,0.65368,0.149333,0.166667,1
0.500935,0.5,0.196517,0.272727,0.927835,0.772727,0.405405,0.829787,0,0.833333,0.74026,0.162667,0.166667,1
0.594393,0.559072,0.323383,0.363636,0.917526,0.545455,0.540541,0.900709,0.365854,0.833333,0.65368,0.133333,0.166667,0.965517
0.709034,0.748945,0.599502,0.272727,0.917526,0.727273,0.486486,0.914894,0.560976,0.633333,0.69697,0.096,0.333333,0.965517
0.557009,0.57173,0.606965,0.212121,0.917526,0.772727,0.567568,0.907801,0.317073,0.766667,0.74026,0.229333,0.166667,1
0.664174,0.654008,0.412935,0.242424,0.920962,0.681818,0.324324,0.893617,0.121951,0.766667,0.82684,0.088,0.166667,0.965517
0.370093,0.348101,0.63184,0.333333,0.941581,0.772727,0.459459,0.900709,0.243902,0.666667,0.78355,0.157333,0.166667,1
0.556386,0.523207,0.432836,0.545455,0.907216,0.5,0.513514,0.914894,0.487805,0.633333,0.69697,0.050667,0.166667,0.965517
0.487227,0.457806,0.196517,0.151515,0.910653,0.772727,0.459459,0.907801,0.634146,0.6,0.61039,0.128,0.166667,0.965517
0.502804,0.472574,0.218906,0.212121,0.886598,0.318182,0.351351,0.815603,0.121951,0.566667,0.65368,0.141333,0.166667,0.965517
0.601869,0.594937,0.179104,0.363636,0.869416,0.409091,0.540541,0.893617,0.317073,0.633333,0.78355,0.232,0.333333,0.965517
0.628037,0.590717,0.5199,0.212121,0.934708,0.772727,0.459459,0.93617,0.170732,0.6,0.69697,0.074667,0.166667,1
0.527103,0.495781,0.435323,0.181818,0.910653,0.772727,0.486486,0.914894,0.439024,0.633333,0.65368,0.144,0.166667,1
0.666667,0.656118,0.18408,0.212121,0.896907,0.409091,0.621622,0.893617,0.317073,0.6,0.61039,0.133333,0.166667,0.965517
0.590031,0.554852,0.179104,0.636364,0.90378,0.545455,0.486486,0.829787,0.121951,0.766667,0.69697,0.16,0.166667,1
0.572586,0.521097,0.365672,0.242424,0.883162,0.454545,0.432432,0.914894,0.243902,0.6,0.74026,0.077333,0.166667,1
0.636137,0.550633,0.41791,0.151515,0.917526,0.727273,0.648649,0.865248,0.317073,0.633333,0.74026,0.064,0.166667,0.965517
0.839252,0.78903,0.532338,0.545455,0.934708,0.772727,0.405405,0.93617,0,0.633333,0.65368,0.064,0.166667,1
0.675389,0.635021,0.21393,0.090909,0.893471,0.5,0.405405,0.780142,0,0.7,0.78355,0.12,0.166667,1
0.558879,0.525316,0.539801,0.393939,0.910653,0.818182,0.324324,0.77305,0,0.7,0.74026,0.061333,0.166667,1
0.626168,0.588608,0.604478,0.212121,0.920962,0.727273,0.459459,0.893617,0.121951,0.7,0.82684,0.064,0.166667,1
0.720249,0.706751,0.288557,0.333333,0.890034,0.454545,0.540541,0.914894,0.439024,0.733333,0.69697,0.045333,0.166667,1
0.618069,0.630802,0.432836,0.333333,0.934708,0.818182,0.486486,0.93617,0.365854,0.7,0.69697,0.173333,0.166667,1
0.54081,0.508439,0.248756,0.333333,0.907216,0.454545,0.378378,0.87234,0.121951,0.7,0.78355,0.130667,0.166667,1
0.568224,0.540084,0.368159,0.484848,0.852234,0.681818,0.432432,0.829787,0.243902,0.366667,0.74026,0.325333,0.166667,0.965517
0.65109,0.719409,0.206467,0.454545,0.896907,0.772727,0.513514,0.914894,0.439024,0.3,0.69697,0.077333,0.166667,1
0.731464,0.740506,0.507463,0.484848,0.910653,0.727273,0.459459,0.929078,0.439024,0.2,0.61039,0.069333,0.166667,1
0.513396,0.529536,0.303482,0.484848,0.054983,0.5,0.648649,0.851064,0.365854,0.3,0.82684,0.122667,0.166667,1
0.609346,0.554852,0.435323,0.515152,0.920962,0.409091,0.405405,0.929078,0.365854,0.433333,0.65368,0.16,0.166667,1
0.54081,0.531646,0.5,0.393939,0.914089,0.772727,0.648649,0.900709,0.487805,0.3,0.52381,0.050667,0.166667,1
0.493458,0.470464,0.211443,0.242424,0.90378,0.772727,0.486486,0.921986,0.243902,0,0.74026,0.082667,0.166667,1
0.54081,0.514768,0.044776,0.090909,0.910653,0.545455,0.486486,0.865248,0.170732,0.433333,0.74026,0.168,0.166667,1
0.538318,0.506329,0.569651,0.242424,0.917526,0.363636,0.405405,0.929078,0.243902,0.666667,0.78355,0.069333,0.166667,1
0.599377,0.592827,0.233831,0.757576,0.154639,0.363636,0.378378,0.865248,0.121951,0.666667,0.74026,0.050667,0.166667,0.965517
0.717757,0.597046,0.199005,0.333333,0.883162,0.681818,0.567568,0.914894,0.487805,0.7,0.82684,0.136,0.333333,1
0.525234,0.493671,0.243781,0.272727,0.896907,0.454545,0.540541,0.914894,0.365854,0.766667,0.82684,0.245333,0.166667,1
0.623676,0.586498,0.340795,0.121212,0.910653,0.5,0.648649,0.929078,0.487805,0.733333,0.65368,0.082667,0.333333,1
0.424299,0.42827,0.179104,0.151515,0.900344,0.636364,0.432432,0.893617,0.365854,0.766667,0.82684,0.064,0.166667,0.965517
0.534579,0.531646,0.236318,0.515152,0.90378,0.590909,0.432432,0.851064,0.170732,0.833333,0.61039,0.114667,0.333333,1
0.56947,0.613924,0.544776,0.272727,0.893471,0.454545,0.513514,0.943262,0.634146,0.666667,0.78355,0.042667,0.166667,0.965517
0.549533,0.516878,0.577114,0.121212,0.883162,0.454545,0.432432,0.957447,0.560976,0.666667,0.65368,0.021333,0.166667,1
0.439875,0.443038,0.353234,0.181818,0.886598,0.454545,0.513514,0.943262,0.634146,0.7,0.87013,0.088,0.333333,1
0.462305,0.434599,0.450249,0.242424,0.90378,0.272727,0.648649,0.950355,0.634146,0.666667,0.69697,0.066667,0.333333,1
0.457944,0.459916,0.497512,0.393939,0.90378,0.772727,0.567568,0.921986,0.634146,0.733333,0.74026,0.050667,0.333333,0.965517
0.343302,0.322785,0.375622,0.060606,0.920962,0.772727,0.648649,0.929078,0.878049,0.7,0.78355,0.034667,0.166667,0.965517
0.471651,0.472574,0.149254,0.151515,0.886598,0.409091,0.621622,0.907801,0.439024,0.766667,0.78355,0.122667,0.333333,1
0.621807,0.613924,0.159204,0.121212,0.890034,0.727273,0.594595,0.879433,0.243902,0.766667,0.78355,0.109333,0.333333,0.965517
0.399377,0.375527,0.557214,0.363636,0.907216,0.090909,0.405405,0.950355,0.487805,0.566667,0.95671,0.048,0.166667,0.965517
0.276012,0.259494,0.19403,0.212121,0.900344,0.772727,0.648649,0.900709,0.439024,0.566667,0.69697,0.149333,0.333333,0.965517
0.552025,0.518987,0.430348,0.272727,0.893471,0.5,0.324324,0.93617,0.365854,0.6,0.69697,0.117333,0.333333,0.965517
0.529595,0.527426,0.121891,0.151515,0.893471,0.727273,0.486486,0.900709,0.317073,0.7,0.69697,0.098667,0.166667,1
0.249221,0.263713,0.348259,0.090909,0.890034,0.727273,0.378378,0.950355,0.804878,0.8,0.69697,0.074667,0.166667,1
0.480374,0.481013,0.300995,0.121212,0.879725,0.409091,0.378378,0.921986,0.317073,0.633333,0.82684,0.090667,0.166667,1
0.556386,0.523207,0.136816,0.121212,0.900344,0.772727,0.594595,0.893617,0,0.7,0.74026,0.162667,0.166667,1
0.514019,0.512658,0.462687,0.272727,0.890034,0.5,0.621622,0.964539,0.560976,0.6,0.480519,0.058667,0.166667,1
0.386293,0.362869,0.579602,0.181818,0.920962,0.5,0.351351,0.964539,0.560976,0.566667,0.78355,0.112,0.166667,0.965517
0.588162,0.552743,0.358208,0.363636,0.862543,0.681818,0.324324,0.943262,0.317073,0.7,0.65368,0.082667,0.166667,1
0.383801,0.360759,0.353234,0.212121,0.886598,0.772727,0.243243,0.93617,0.317073,0.666667,0.74026,0.08,0.166667,1
0.549533,0.516878,0.266169,0.181818,0.893471,0.681818,0.459459,0.950355,0.560976,0.766667,0.69697,0.072,0.166667,1
0.495327,0.472574,0.141791,0.212121,0.886598,0.454545,0.432432,0.893617,0.365854,0.433333,0.65368,0.288,0.166667,1
0.29595,0.371308,0.281095,0.242424,0.90378,0.681818,0.513514,0.921986,0.756098,0.366667,0.65368,0.072,0.166667,1
0.413084,0.417722,0.472636,0.212121,0.886598,0.727273,0.567568,0.950355,0.878049,0.166667,0.78355,0.074667,0,1
0.365109,0.331224,0.41791,0.060606,0.910653,0.727273,0.594595,0.780142,0.243902,0.6,0.74026,0.010667,0,1
0.727103,0.683544,0.291045,0.242424,0.917526,0.727273,0.243243,0.893617,0.487805,0.4,0.61039,0.037333,0.166667,1
0.560125,0.481013,0.472636,0.151515,0.872852,0.727273,0.378378,0.93617,0.487805,0.533333,0.74026,0.104,0.166667,1
0.370093,0.369198,0.395523,0.212121,0.890034,0.545455,0.459459,0.929078,0.682927,0.4,0.69697,0.098667,0.166667,1
0.175078,0.175105,0.154229,0.151515,0.876289,0.5,0.486486,0.929078,0.560976,0.3,0.65368,0.077333,0.166667,1
0.669159,0.706751,0.534825,0.30303,0.893471,0.681818,0.324324,0.929078,0.439024,0.466667,0.82684,0.096,0.166667,1
0.449844,0.43038,0.129353,0.121212,0.900344,0.772727,0.459459,0.886525,0.317073,0.566667,0.5671,0.221333,0.166667,1
0.404361,0.409283,0.047264,0.121212,0.883162,0.454545,0.648649,0.93617,0.365854,0.766667,0.74026,0.173333,0.166667,1
0.74704,0.702532,0.552238,0.212121,0.890034,0.772727,0.432432,0.943262,0.243902,0.633333,0.480519,0.106667,0.166667,1
0.453583,0.455696,0.196517,0.181818,0.907216,0.772727,0.432432,0.93617,0.756098,0.7,0.74026,0.2,0.166667,1
0.56947,0.489451,0.236318,0.121212,0.900344,0.727273,0.378378,0.893617,0.317073,0.766667,0.69697,0.181333,0.333333,1
0.499688,0.546414,0.241294,0.454545,0.879725,0.5,0.324324,0.893617,0.243902,0.733333,0.78355,0.213333,0.166667,0.965517
0.146417,0.166667,0.457712,0.333333,0.920962,0.818182,0.513514,0.907801,0.439024,0.766667,0.82684,0.2,0.333333,0.965517
0.459813,0.432489,0.176617,0.212121,0.893471,0.409091,0.405405,0.886525,0.243902,0.633333,0.78355,0.248,0.333333,1
0.24486,0.259494,0.5,0.393939,0.879725,0.772727,0.297297,0.93617,0.121951,0.866667,0.74026,0.154667,0.333333,0.965517
0.457944,0.43038,0.186567,0.272727,0.890034,0.727273,0.324324,0.836879,0.121951,0.7,0.82684,0.234667,0.166667,0.965517
0.47352,0.445148,0.288557,0.363636,0.907216,0.727273,0.27027,0.886525,0.317073,0.766667,0.87013,0.165333,0.166667,0.965517
0.664174,0.675105,0.579602,0.272727,0.917526,0.681818,0.297297,0.921986,0.317073,0.633333,0.82684,0.112,0.166667,1
0.583178,0.597046,0.574627,0.272727,0.890034,0.772727,0.27027,0.921986,0.243902,0.633333,0.82684,0.205333,0.166667,0.965517
0.516511,0.514768,0.368159,0.151515,0.90378,0.727273,0.432432,0.921986,0.487805,0.8,0.74026,0.04,0.166667,1
0.482243,0.453586,0.485074,0.272727,0.890034,0.409091,0.378378,0.893617,0.170732,0.666667,0.78355,0.122667,0.166667,1
0.395016,0.400844,0.216418,0.333333,0.896907,0.772727,0.297297,0.893617,0.170732,0.766667,0.78355,0.16,0.166667,0.965517
0.576947,0.57173,0.353234,0.212121,0.90378,0.727273,0.243243,0.907801,0.243902,0.7,0.65368,0.032,0.166667,1
0.370093,0.348101,0.266169,0.484848,0.886598,0.727273,0.486486,0.907801,0.317073,0.7,0.74026,0.176,0.166667,0.965517
0.500935,0.5,0.154229,0.242424,0.900344,0.772727,0.513514,0.87234,0.317073,0.733333,0.78355,0.136,0.166667,1
0.504673,0.474684,0.238806,0.30303,0.900344,0.772727,0.135135,0.900709,0.04878,0.633333,0.65368,0.125333,0.166667,1
0.464798,0.466245,0.452736,0.212121,0.893471,0.545455,0.405405,0.914894,0.439024,0.733333,0.74026,0.128,0.166667,1
0.375078,0.352321,0.228856,0.212121,0.900344,0.772727,0.513514,0.900709,0.439024,0.7,0.78355,0.157333,0.166667,1
0.557009,0.552743,0.430348,0.181818,0.890034,0.363636,0.540541,0.914894,0.682927,0.6,0.65368,0.210667,0.166667,0.965517
0.471651,0.472574,0.141791,0.060606,0.914089,0.772727,0.621622,0.879433,0.317073,0.566667,0.5671,0.112,0.166667,1
0.480374,0.451477,0.136816,0.181818,0.907216,0.727273,0.351351,0.858156,0.243902,0.8,0.78355,0.090667,0.166667,1
0.543302,0.540084,0.082089,0.121212,0.914089,0.727273,0.297297,0.815603,0,0.666667,0.74026,0.154667,0.166667,1
0.459813,0.417722,0.358208,0.181818,0.893471,0.727273,0.297297,0.914894,0.487805,0.666667,0.74026,0.12,0.166667,0.965517
0.426168,0.400844,0.353234,0.30303,0.879725,0.727273,0.297297,0.914894,0.317073,0.6,0.74026,0.066667,0.166667,1
0.527726,0.525316,0.099502,0.181818,0.896907,0.772727,0.351351,0.879433,0.121951,0.766667,0.65368,0.157333,0.166667,1
0.442368,0.415612,0.542289,0.272727,0.900344,0.772727,0.297297,0.957447,0.317073,0.6,0.82684,0.088,0.166667,0.965517
0.56324,0.559072,0.549751,0.212121,0.872852,0.409091,0.297297,0.900709,0.243902,0.666667,0.74026,0.085333,0.166667,1
0.471028,0.443038,0.435323,0.212121,0.931271,0.727273,0.486486,0.914894,0.243902,0.7,0.52381,0.066667,0.166667,1
0.424299,0.398734,0.577114,0.272727,0.90378,0.727273,0.27027,0.929078,0.487805,0.733333,0.74026,0.088,0.166667,1
0.460436,0.411392,0.318408,0.272727,0.917526,0.954545,0.513514,0.893617,0.317073,0.366667,0.5671,0.237333,0.166667,0.97931
0.480997,0.552743,0.166667,0.363636,0.872852,0.363636,0.432432,0.87234,0.317073,0.4,0.74026,0.064,0.166667,0.97931
0.404361,0.424051,0.427861,0.242424,0.900344,0.818182,0.459459,0.929078,0.487805,0.2,0.69697,0.056,0,0.97931
0.528972,0.481013,0.335821,0.424242,0.883162,0.863636,0.486486,0.914894,0.487805,0.533333,0.74026,0.24,0.166667,0.97931
0.395016,0.445148,0.435323,0.242424,0.879725,0.727273,0.486486,0.957447,0.487805,0.233333,0.78355,0.029333,0.166667,0.97931
0.485358,0.582278,0.221393,0.181818,0.893471,0.818182,0.351351,0.765957,0.170732,0.4,0.74026,0.101333,0.166667,0.97931
0.479128,0.407173,0.447761,0.242424,0.917526,0.681818,0.513514,0.914894,0.439024,0.533333,0.52381,0.058667,0,0.97931
0.383178,0.339662,0.243781,0.363636,0.910653,0.5,0.513514,0.893617,0.487805,0.266667,0.74026,0.141333,0.166667,0.97931
0.556386,0.601266,0.514925,0.242424,0.893471,0.681818,0.540541,0.921986,0.439024,0.5,0.69697,0.133333,0.166667,0.97931
0.410592,0.459916,0.532338,0.181818,0.900344,0.772727,0.243243,0.886525,0.04878,0.766667,0.74026,0.045333,0.166667,1
0.417445,0.436709,0.099502,0.424242,0.890034,0.363636,0.351351,0.836879,0,0.733333,0.65368,0.090667,0,0.965517
0.334579,0.343882,0.63184,0.30303,0.917526,0.681818,0.567568,0.893617,0.439024,0.7,0.74026,0.045333,0,1
0.511526,0.436709,0.181592,0.181818,0.910653,0.727273,0.459459,0.914894,0.560976,0.766667,0.69697,0.133333,0.166667,1
0.336449,0.388186,0.176617,0.272727,0.907216,0.727273,0.567568,0.907801,0.804878,0.766667,0.82684,0.125333,0.166667,1
0.302181,0.324895,0.19403,0.121212,0.893471,0.772727,0.567568,0.879433,0.487805,0.666667,0.74026,0.098667,0.166667,1
0.393146,0.398734,0.30597,0.121212,0.893471,0.681818,0.513514,0.893617,0.487805,0.633333,0.87013,0.154667,0.333333,0.965517
0.348287,0.35654,0.166667,0.030303,0.90378,0.727273,0.459459,0.893617,0.487805,0.633333,0.74026,0.202667,0.166667,0.965517
0.166355,0.185654,0.492538,0.484848,0.948454,0.590909,0.594595,0.900709,0.365854,0.633333,0.74026,0.234667,0.333333,0.965517
0.514019,0.512658,0.136816,0.151515,0.90378,0.727273,0.432432,0.87234,0.317073,0.7,0.74026,0.133333,0.166667,1
0.466667,0.438819,0.333333,0.212121,0.924399,0.454545,0.486486,0.900709,0.439024,0.9,0.82684,0.173333,0.166667,1
0.424299,0.398734,0.507463,0.090909,0.907216,0.681818,0.432432,0.907801,0.439024,0.633333,0.82684,0.058667,0.166667,1
0.461059,0.478903,0.497512,0.151515,0.896907,0.727273,0.351351,0.914894,0.317073,0.633333,0.78355,0.106667,0.166667,1
0.442368,0.415612,0.320895,0.090909,0.907216,0.727273,0.405405,0.900709,0.365854,0.666667,0.78355,0.144,0.666667,0.965517
0.45109,0.424051,0.49005,0.242424,0.920962,0.727273,0.405405,0.886525,0.243902,0.7,0.78355,0.133333,0.166667,0.965517
0.390654,0.396624,0.171642,0.363636,0.900344,0.727273,0.567568,0.893617,0.439024,0.733333,0.74026,0.101333,0.166667,0.965517
0.534579,0.531646,0.159204,0.393939,0.886598,0.454545,0.486486,0.851064,0.170732,0.766667,0.69697,0.186667,0.166667,1
0.448598,0.421941,0.281095,0.515152,0.914089,0.454545,0.378378,0.87234,0.317073,0.666667,0.78355,0.181333,0.166667,0.965517
0.491589,0.491561,0.420398,0.272727,0.886598,0.727273,0.351351,0.93617,0.365854,0.6,0.74026,0.154667,0.333333,1
0.424299,0.398734,0.166667,0.121212,0.90378,0.636364,0.189189,0.87234,0.170732,0.766667,0.69697,0.232,0.166667,1
0.504673,0.474684,0.144279,0.242424,0.890034,0.545455,0.378378,0.87234,0.243902,0.633333,0.69697,0.152,0.166667,0.965517
0.578816,0.544304,0.171642,0.090909,0.886598,0.454545,0.378378,0.886525,0.243902,0.7,0.74026,0.090667,0.166667,1
0.554517,0.521097,0.077115,0.151515,0.896907,0.5,0.081081,0.836879,0,0.833333,0.74026,0.122667,0.166667,1
